pac_id,id,name,total,pacs,individuals,release_date,traitor_id,traitor_name,traitor_state,traitor_chamber
         ,          ,Southern Ohio Holding,25600,0,25600,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00034157,D000000126,AFLAC Inc,25499,20000,5499,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00164145,D000029616,USAA,25434,20000,5434,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,          ,Garlic Co,25250,0,25250,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00104802,D000000350,Delta Air Lines,25124,20000,5124,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000072088,Plum Healthcare Group,25000,0,25000,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00284885,D000000419,Home Depot,24654,20000,4654,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000027996,Nickles Group,24375,0,24375,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000044060,Saulsbury Industries,24308,0,24308,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000020995,UBS AG,24251,20000,4251,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000000698,Duberstein Group,23800,0,23800,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000061285,Fisher Investments,23500,0,23500,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,          ,Ariel Foundation,23400,0,23400,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000061765,Idaho Forest Group,23400,0,23400,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000068909,Ocean Star International,23400,0,23400,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,D000036995,Red Apple Group,23400,0,23400,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00384818,D000025214,CVS Health,23263,20000,3263,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
         ,          ,Tower Energy Group,22800,0,22800,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00117861,D000027255,Locke Lord LLP,22755,15000,7755,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00068692,D000000089,FedEx Corp,22724,17500,5224,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00186064,D000028398,PNC Financial Services,22700,0,22700,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00186288,D000000079,Verizon Communications,22672,20000,2672,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00076810,D000000155,General Motors,22512,20000,2512,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00483677,D000031493,American Petroleum Institute,22475,5000,17475,2020-12-26 00:00:00 +0000,N00028152,Kevin McCarthy,Calif.,House 
C00142711,D000000100,Boeing Co,20401,10000,10401,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00088591,D000000170,Northrop Grumman,17675,10000,7675,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000062906,Pioneer Nursery,16839,0,16839,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00364778,D000000090,Bank of America,16505,7500,9005,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00370114,D000000414,Charles Schwab Corp,15914,1500,14414,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000023639,Morongo Band of Mission Indians,15600,0,15600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Santa Ynez Band of Mission Indians,15600,0,15600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00097568,D000072615,Raytheon Technologies,15452,12500,2952,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000000812,State of California                     ,13961,0,13961,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00303024,D000000104,Lockheed Martin,13605,10000,3605,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000063677,Terra Linda Farms,13400,0,13400,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000031011,Western National Group                  ,13331,0,13331,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000032306,Capitol Counsel,12600,0,12600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Doug Anderson Farms,12600,0,12600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000062811,Park Place Group,12600,0,12600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Avonhurst,12500,0,12500,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Valov & Sons Farming,12000,0,12000,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00096156,D000000334,Honeywell International,11812,10000,1812,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00248716,D000000461,Comcast Corp,11781,10000,1781,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00076810,D000000155,General Motors,11710,7500,4210,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00016683,D000000138,Pfizer Inc,11563,11000,563,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00337626,D000000106,Morgan Stanley,11425,10000,1425,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000020995,UBS AG,11401,10000,1401,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000037590,Silverstone Group,11400,0,11400,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Allen Exploration,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000072164,Bk2 Holdings,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00492157,          ,Inspire Brands,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000036175,New Balance Athletics,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Pitigliano Farms,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000000803,Sequoia Capital,11200,0,11200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000073743,Marcus Foundation,11198,0,11198,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000034332,Harris Farms,11100,0,11100,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000000406,University of California                ,11064,0,11064,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00251876,D000000391,Amgen Inc,11000,10000,1000,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000063372,Shel-Don Inc,11000,0,11000,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000000772,Station Casinos,10976,0,10976,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000021873,Blackstone Group,10895,0,10895,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00211318,D000000131,Deloitte LLP,10725,10000,725,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000023649,Chickasaw Nation,10600,0,10600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000033784,"Fox, Paine & Co",10600,0,10600,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00300178,D000019743,Wells Fargo,10501,5000,5501,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000030730,US Dept of Veterans Affairs,10429,0,10429,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Clauss Dairy Farms,10400,0,10400,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00008748,D000000415,Sempra Energy,10350,10000,350,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00019653,D000000239,Edison International,10260,10000,260,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000025929,Fresenius Medical Care,10231,10000,231,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00236489,D000000186,Koch Industries,10166,10000,166,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00496307,D000023121,Marathon Petroleum,10145,10000,145,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000036804,Prescott Investors,10100,0,10100,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Ag Seeds Unlimited,10000,0,10000,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C30002851,D000000087,American Bankers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00077321,D000000095,American Institute of CPAs,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00250399,D000021853,Automotive Free International Trade PAC           ,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00039461,D000024239,Ball Corp,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00349746,D000021885,California Dairies Inc,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C70005798,D000000136,Credit Union National Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00204099,D000000408,Deere & Co,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00022343,D000000181,Independent Insurance Agents & Brokers of America,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00105981,D000000262,Investment Co Institute,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00280222,D000019986,KPMG LLP,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00428052,D000027353,Majority Cmte PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00118943,D000000198,Massachusetts Mutual Life Insurance,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00005249,D000000096,National Assn of Insurance & Financial Advisors,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00303339,D000000606,National Assn of Real Estate Investment Trusts,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00068528,          ,Pacific Life Insurance,10000,10000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00359588,D000021679,BGR Group,9800,0,9800,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00109017,D000000076,AT&T Inc,9766,5000,4766,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00177469,D000000290,PG&E Corp,9445,8500,945,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,SAFTI First,9400,0,9400,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000021757,Berkshire Hathaway,9223,2500,6723,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00543371,D000047776,Biomarin Pharmaceutical,9000,9000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00166355,D000024553,California Citrus Mutual,9000,9000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C90016437,D000000086,National Assn of Home Builders,9000,9000,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00284885,D000000419,Home Depot,8942,7500,1442,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000043943,EOG Resources                           ,8525,0,8525,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00343137,          ,American Assn of Orthopaedic Surgeons,8500,8500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00197715,D000029827,American Pistachio Growers,8500,8500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00104802,D000000350,Delta Air Lines,8500,0,8500,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Jpi,8400,0,8400,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00384818,D000025214,CVS Health,8296,5000,3296,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000042637,Dillard's Inc,8200,0,8200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000050284,Duarte Nursery,8200,0,8200,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000000109,Blue Cross/Blue Shield,8168,7000,1168,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000034339,Hart Health Strategies,8100,0,8100,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,Imp Corp,8100,0,8100,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00089136,D000000067,Altria Group,8050,7500,550,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00068692,D000000089,FedEx Corp,7880,5500,2380,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000034986,Kaiser Permanente,7869,0,7869,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,          ,MERITAGE HEALTHCARE                               ,7800,0,7800,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000052094,Indeck Energy Services,7750,0,7750,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000022300,US Government,7748,0,7748,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00108035,D000022105,McKesson Corp                           ,7735,7500,235,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
         ,D000030737,US Postal Service,7698,0,7698,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00078451,D000000165,General Dynamics,7665,6500,1165,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00107300,          ,American Airlines,7664,2000,5664,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00010470,D000000118,Union Pacific Corp,7546,7500,46,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00000729,D000000105,American Dental Assn,7500,7500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00080135,D000024387,Blue Diamond Growers,7500,7500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00130773,D000000755,National Multifamily Housing Council,7500,7500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00147173,D000000356,Wine & Spirits Wholesalers of America,7500,7500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00065219,D000000711,Wine Institute,7500,7500,0,2020-12-26 00:00:00 +0000,N00007248,Devin Nunes,Calif.,House 
C00303024,D000000104,Lockheed Martin,17900,17500,400,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00338087,D000071910,L3Harris Technologies,17500,17500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00097568,D000072615,Raytheon Technologies,17000,17000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00088591,D000000170,Northrop Grumman,15000,15000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00367995,D000029049,Sierra Nevada Corp,14100,8500,5600,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00330647,D000000535,DISH Network,10900,2600,8300,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00255752,D000000199,American Society of Anesthesiologists,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00142711,D000000100,Boeing Co,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00096156,D000000334,Honeywell International,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00236489,D000000186,Koch Industries,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00428052,D000027353,Majority Cmte PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00040998,D000000080,National Auto Dealers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00525543,D000071810,Project West PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00402669,          ,Serco Inc,10000,10000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00215285,D000000317,General Atomics,8500,8500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
         ,D000021967,Duty Free Americas,8400,0,8400,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
         ,D000035465,Lovell Minnick Partners,8400,0,8400,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C30002851,D000000087,American Bankers Assn,7500,7500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00078451,D000000165,General Dynamics,7500,7500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00144766,D000000101,National Beer Wholesalers Assn,6500,6500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00361758,          ,T-Mobile USA,6500,6500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00109017,D000000076,AT&T Inc,6000,6000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00235739,          ,BNSF Railway,6000,6000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C90016437,D000000086,National Assn of Home Builders,6000,6000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00558718,D000072440,Genie Energy,5600,0,5600,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
         ,D000034750,Irving Moskowitz Foundation,5600,0,5600,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
         ,          ,Oneil Group,5300,0,5300,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00039461,D000024239,Ball Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00035006,D000000015,Chevron Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00248716,D000000461,Comcast Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00102368,D000000534,Desert Caucus,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00448373,D000026537,Huck PAC,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00370585,D000053289,Maxar Technologies,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00002972,D000000153,National Rural Electric Cooperative Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00206672,D000071923,Newmont Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00296822,          ,Rolls-Royce North America,5000,5000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
         ,D000071306,Total Military Management,5000,0,5000,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00370023,D000024070,Analytical Graphics Inc,4500,4500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00151340,D000021569,DLA Piper,4500,4500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00196725,D000067800,Hewlett Packard Enterprise,4500,4500,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00409979,          ,DynCorp International,4250,4250,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00281212,D000000583,BAE Systems,4000,4000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00365502,D000022588,BWX Technologies,4000,4000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00142299,D000000371,Jacobs Engineering Group,4000,4000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00304634,D000000308,National Mining Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
C00089458,D000022140,"National Stone, Sand & Gravel Assn",4000,4000,0,2020-12-26 00:00:00 +0000,N00028133,Doug Lamborn,Colo.,House 
